,Unnamed: 0,id,fname,lname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",year
217,217,217,Barbara,Catania,"GreaterEuropean,WestEuropean,Italian",0.00050114945,0.0014616007,0.0036476406,0.0018811951,0.0016271943,0.034560546,0.0012554362,0.01398491,0.011799948,0.0032872157,0.17059739,0.75438976,0.00100592,2000
218,218,218,Roberta,Gori,"GreaterEuropean,WestEuropean,Italian",0.003650084,0.08326478,0.036057252,0.019263053,0.0058863065,0.060863573,0.0035572886,0.061293874,0.039491903,0.0077031013,0.2206652,0.45470545,0.003598076,2000
219,219,219,Chiaki,Sakama,"Asian,GreaterEastAsian,Japanese",0.0037836372,0.99443203,0.0001038993,0.0005820574,1.709104e-05,0.0003880636,6.491957e-05,0.00012220902,0.00011450164,1.5770356e-05,0.0003057168,5.662245e-05,1.3470269e-05,2000
220,220,220,Katsumi,Inoue,"Asian,GreaterEastAsian,Japanese",0.020729488,0.9783628,1.3070688e-05,0.00024555044,1.988745e-05,0.0001522173,1.1722267e-05,3.1180538e-05,0.00015643184,9.866705e-06,0.00018707752,7.1515155e-05,9.160786e-06,2000
221,221,221,Muhammad,Nadeem,"GreaterAfrican,Muslim",0.0018132795,0.000108142776,0.16299759,0.01605667,0.75318354,0.05069472,0.00013980002,0.0048091016,0.0052663484,0.00038833305,0.0023448241,0.0009080661,0.0012896884,2000
222,222,222,Syed,Jaffri,"Asian,IndianSubContinent",0.0054651154,0.00035995813,0.4382069,0.07929261,0.34817377,0.035202857,0.004216464,0.037584174,0.03199661,0.003828792,0.0045257956,0.008700738,0.0024461423,2000
223,223,223,Christoph,Koch,"GreaterEuropean,WestEuropean,Germanic",0.003355161,0.00051673903,0.0028224944,0.0027663903,0.0006032963,0.017765176,0.18101968,0.046006523,0.0041315337,0.7269642,0.002434413,0.0025160816,0.009098377,2000
224,224,224,Stefanie,Scherzinger,"GreaterEuropean,WestEuropean,Germanic",0.013874137,0.0026927372,0.0042222464,0.008949653,0.0025854688,0.14865595,0.03620911,0.20712775,0.042536914,0.31124702,0.036018793,0.17202409,0.013856204,2000
225,225,225,Nicole,Schweikardt,"GreaterEuropean,WestEuropean,Germanic",0.0061090984,0.0021995092,0.0031737469,0.0028761148,0.0025388838,0.032052472,0.042804595,0.13725637,0.10234871,0.39949718,0.023447363,0.14619628,0.09949967,2000
226,226,226,Bernhard,Stegmaier,"GreaterEuropean,Jewish",0.0020741308,0.0023334005,0.0018584934,0.0020092155,0.0010554683,0.07043788,0.019964134,0.47689614,0.037901264,0.3585757,0.0073641767,0.010188933,0.009341017,2000
227,227,227,Satyanarayana,Valluri,"Asian,IndianSubContinent",0.0001478967,1.449398e-05,0.9948861,0.00036563387,0.0035282285,0.0005196019,1.8038703e-05,3.045572e-05,6.2168605e-05,4.2012423e-05,0.00031527353,4.9701313e-05,2.0386915e-05,2000
228,228,228,Kamalakar,Karlapalem,"Asian,IndianSubContinent",0.0008692066,0.00020904731,0.9728913,0.0069940765,0.009685152,0.0020084912,0.0024294427,0.0013861054,0.00029844008,0.00094350363,0.0011190485,0.00052044727,0.0006457975,2000
229,229,229,Jim,Gray,"GreaterEuropean,British",0.005547119,0.0054814527,0.0056365556,0.0027887025,0.003602196,0.8812858,0.0054943194,0.024156736,0.03567332,0.005495142,0.008972704,0.010021915,0.005843989,2000
230,230,230,Jim,Gray,"GreaterEuropean,British",0.005547119,0.0054814527,0.0056365556,0.0027887025,0.003602196,0.8812858,0.0054943194,0.024156736,0.03567332,0.005495142,0.008972704,0.010021915,0.005843989,2000
231,231,231,Alexander,Szalay,"GreaterEuropean,Jewish",0.0018676487,0.003929049,0.0014012543,0.0022358797,0.0019970825,0.20913245,0.10245353,0.63168067,0.015432806,0.017302021,0.0061178477,0.0026732988,0.0037765428,2000
232,232,232,Aniruddha,Thakar,"Asian,IndianSubContinent",0.00011515905,1.307107e-05,0.9890553,0.00019078942,0.008571474,0.0009014631,0.00012881284,0.00016502176,5.2013977e-05,6.0971994e-05,0.0006552888,6.577516e-05,2.4937879e-05,2000
233,233,233,Gyorgy,Fekete,"GreaterAfrican,Africans",0.003257702,0.0016896185,0.034516726,0.3663584,0.010921631,0.16000433,0.19308996,0.18432724,0.016280226,0.013479873,0.010502319,0.0040272106,0.0015447043,2000
234,234,234,William,O'Mullane,"GreaterEuropean,British",0.0031216997,0.00069586176,0.0027897696,0.003722956,0.00023246228,0.94498634,0.00022359515,0.0035499376,0.024128366,0.0012055286,0.005402441,0.009318212,0.00062283117,2000
235,235,235,Maria,Nieto-Santisteban,"GreaterEuropean,WestEuropean,Germanic",0.0015823503,0.012056074,0.006326652,0.107395865,0.10473418,0.08328885,0.02757704,0.09658148,0.0136457225,0.2550311,0.07437814,0.058832414,0.15857019,2000
236,236,236,Gerd,Heber,"GreaterEuropean,WestEuropean,Germanic",0.007380362,0.002142643,0.009938552,0.0063329465,0.0024463756,0.29941446,0.021995287,0.15438062,0.0426211,0.41889232,0.008285923,0.013785424,0.012383989,2000
237,237,237,Arnold,Rots,"GreaterEuropean,British",0.01112313,0.00487881,0.008657119,0.002605705,0.0019756553,0.58815634,0.02545929,0.16906542,0.053837713,0.027603732,0.06575894,0.017295284,0.023582906,2000
238,238,238,Zhimao,Guo,"Asian,GreaterEastAsian,EastAsian",0.9898162,0.0060480284,0.0001295475,0.0015612216,0.00014456933,0.0010883544,0.00019362588,0.00016125292,0.00013442845,0.000239376,0.00039879358,8.142207e-05,3.2675066e-06,2000
239,239,239,Min,Li,"Asian,GreaterEastAsian,EastAsian",0.9840776,0.002206953,0.00022080696,0.0004034956,0.00021250804,0.005095688,0.0009415905,0.00035088512,0.0035864753,0.00022015577,0.0012769405,0.0011879742,0.00021894452,2000
240,240,240,Xiaoling,Wang,"Asian,GreaterEastAsian,EastAsian",0.99727124,0.0011124047,2.7588252e-05,7.381654e-05,9.527173e-06,0.0006631114,0.0004206644,3.4729248e-05,1.2009148e-05,4.4652603e-05,0.000118288684,2.1749658e-05,0.00019016316,2000
241,241,241,Aoying,Zhou,"Asian,GreaterEastAsian,EastAsian",0.99367166,0.0013601199,8.067991e-05,0.0019711847,0.00013745911,0.0012238261,0.0008768966,5.4882454e-05,9.345025e-06,0.00015634704,0.00037413876,2.8067247e-05,5.536446e-05,2000
242,242,242,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.97451615,0.0012405851,0.00052530103,0.0016868891,0.00036730917,0.011005738,0.0032983664,0.0006612883,0.0026730823,0.00087601703,0.0017521185,0.00039194684,0.0010051355,2000
243,243,243,Yuanchun,He,"Asian,GreaterEastAsian,EastAsian",0.9881613,0.00041138002,5.6502915e-05,0.00028388144,7.53609e-05,0.0023310944,0.0074408376,0.00040175574,0.00014856838,0.00043024236,0.00015168481,6.193233e-05,4.539379e-05,2000
244,244,244,Rajshekhar,Sunderraman,"Asian,IndianSubContinent",0.0011753358,0.00019839942,0.9649356,0.004207055,0.007633701,0.0046716398,0.0024669059,0.002962401,0.0010810769,0.0085351,0.0007607096,0.00018796013,0.0011840515,2000
245,245,245,C.,Jensen,"GreaterEuropean,WestEuropean,Nordic",0.00025867726,0.00031513508,0.0015577564,0.0002071438,0.00012806077,0.026132943,0.00013579162,0.00028074224,0.0004127569,0.0016649943,0.0010242683,0.0004010115,0.9674808,2000
246,246,246,H.,Lahrmann,"GreaterEuropean,British",0.0041417195,0.003814683,0.06930033,0.0053166505,0.008449349,0.30171275,0.005074076,0.1348654,0.014501998,0.276414,0.013771725,0.008072558,0.15456471,2000
247,247,247,S.,Pakalnis,"Asian,IndianSubContinent",0.0002965213,2.575422e-05,0.9291556,0.0011488227,0.044485644,0.007508087,0.0064630187,0.00793057,0.0009283818,0.00013856449,0.0015177517,0.00032478437,7.651783e-05,2000
248,248,248,J.,Runge,"GreaterEuropean,British",0.16175011,0.020807728,0.005852979,0.0041517257,0.0005599308,0.5702891,0.0018518742,0.006365293,0.03608546,0.006001214,0.015505674,0.02847812,0.14230086,2000
249,249,249,Floris,Geerts,"GreaterEuropean,British",0.011984409,0.004393179,0.0036504052,0.0061962707,0.0015551024,0.6254349,0.071590655,0.10484891,0.036931075,0.06395668,0.037652068,0.016939275,0.01486715,2000
250,250,250,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.97451615,0.0012405851,0.00052530103,0.0016868891,0.00036730917,0.011005738,0.0032983664,0.0006612883,0.0026730823,0.00087601703,0.0017521185,0.00039194684,0.0010051355,2000
251,251,251,Hao,Tian,"Asian,GreaterEastAsian,EastAsian",0.9978998,0.00096676825,0.0005283162,3.6420788e-05,1.7900298e-05,0.0001304,1.705454e-05,5.7711168e-05,0.00021333623,1.2023813e-05,0.00010933653,9.9697645e-06,1.0711273e-06,2000
252,252,252,Rajshekhar,Sunderraman,"Asian,IndianSubContinent",0.0011753358,0.00019839942,0.9649356,0.004207055,0.007633701,0.0046716398,0.0024669059,0.002962401,0.0010810769,0.0085351,0.0007607096,0.00018796013,0.0011840515,2000
253,253,253,Rajshekhar,Sunderraman,"Asian,IndianSubContinent",0.0011753358,0.00019839942,0.9649356,0.004207055,0.007633701,0.0046716398,0.0024669059,0.002962401,0.0010810769,0.0085351,0.0007607096,0.00018796013,0.0011840515,2000
254,254,254,Haibin,Wang,"Asian,GreaterEastAsian,EastAsian",0.97451615,0.0012405833,0.0005253003,0.0016868867,0.00036730882,0.011005722,0.0032983618,0.00066128763,0.0026730774,0.0008760158,0.0017521168,0.0003919461,0.0010051347,2000
255,255,255,Giovanni,Gasparri,"GreaterEuropean,WestEuropean,Italian",3.0686573e-05,1.5391848e-05,0.00015038975,4.8413738e-05,0.00041774375,0.0031518748,0.00038329183,0.0006398834,0.0016984718,0.0004339889,0.0017767277,0.99104637,0.00020672478,2000
256,256,256,Francesco,Buccafurri,"GreaterEuropean,WestEuropean,Italian",2.7835189e-05,4.1135743e-05,3.5135922e-06,8.604662e-06,2.3697565e-05,0.00043271642,2.6394926e-05,0.0008787811,0.0013037609,0.00020534299,0.0011220187,0.9958968,2.942891e-05,2000
257,257,257,Filippo,Furfaro,"GreaterEuropean,WestEuropean,Italian",5.752488e-05,0.00016618174,0.00026663314,0.0045879674,0.00034104718,0.0010309813,0.0003091462,0.0066871173,0.01058847,0.004485217,0.028632198,0.9425344,0.00031317983,2000
258,258,258,Domenico,Sacca',"GreaterEuropean,WestEuropean,Italian",4.065307e-05,6.6389475e-05,9.892097e-05,0.00022129614,0.00023271906,0.0017602579,1.4885038e-05,0.0016509817,0.00046342175,9.245896e-05,0.003563744,0.9917054,8.885673e-05,2000
259,259,259,Vadim,Tropashko,"GreaterEuropean,EastEuropean",0.00010018553,9.053278e-05,0.00011779616,0.00016846573,0.013381703,0.011197948,0.9245205,0.04295187,0.0052885576,0.0005860874,0.00021762469,0.001158929,0.0002198532,2000
260,260,260,Floris,Geerts,"GreaterEuropean,British",0.011984409,0.004393179,0.0036504052,0.0061962707,0.0015551024,0.6254349,0.071590655,0.10484891,0.036931075,0.06395668,0.037652068,0.016939275,0.01486715,2000
261,261,261,Sofie,Haesevoets,"GreaterAfrican,Africans",0.010224247,0.01958625,0.010762002,0.39720252,0.03625393,0.07487855,0.09223433,0.16912031,0.01678193,0.0457208,0.012850692,0.024989232,0.089395344,2000
262,262,262,Bart,Kuijpers,"GreaterEuropean,British",0.03784241,0.011807931,0.026405936,0.0130952,0.0037208127,0.4892386,0.08204432,0.14252709,0.020938637,0.1353208,0.023455886,0.0060884836,0.0075139403,2000
263,263,263,Daniel,Pfeifer,"GreaterEuropean,Jewish",0.0028656211,0.0016241453,0.011695525,0.022809252,0.05619554,0.080584444,0.024864327,0.5044607,0.04786582,0.08852429,0.119813815,0.031118596,0.0075779445,2000
264,264,264,Peter,Lockemann,"GreaterEuropean,British",0.0076565407,0.0042704428,0.0062484783,0.0044698063,0.003236957,0.61024207,0.021040995,0.06630181,0.017796058,0.12805612,0.0077988086,0.012696166,0.11018584,2000
265,265,265,Albrecht,Schmidt,"GreaterEuropean,WestEuropean,Germanic",0.0007637764,0.0015590366,0.001532916,0.00019266334,0.0018223656,0.04842674,0.08573202,0.028627494,0.0004022413,0.7350272,0.0056860307,0.012704394,0.077523105,2000
266,266,266,Christian,Jensen,"GreaterEuropean,WestEuropean,Nordic",8.486199e-05,0.00025754236,0.0001448492,7.23576e-05,0.00026721696,0.001305554,0.00026961497,0.00015784304,0.0005622424,0.0020604704,0.00035281555,0.0010396318,0.9934249,2000
267,267,267,Sergio,Flesca,"GreaterEuropean,WestEuropean,Hispanic",0.0002917708,0.008014758,0.00014573112,0.00093195756,0.00031157778,0.0013588442,0.00033745833,0.01199924,0.0043269745,0.0037547275,0.68015504,0.28799385,0.0003780313,2000
268,268,268,Filippo,Furfaro,"GreaterEuropean,WestEuropean,Italian",5.752488e-05,0.00016618174,0.00026663314,0.0045879674,0.00034104718,0.0010309813,0.0003091462,0.0066871173,0.01058847,0.004485217,0.028632198,0.9425344,0.00031317983,2000
269,269,269,Francesco,Parisi,"GreaterEuropean,WestEuropean,Italian",2.6281252e-05,5.6173812e-05,5.4434076e-06,3.281753e-05,1.8514991e-05,0.0003675429,4.6063447e-05,0.0009867103,0.0010844332,0.00024315008,0.0012582164,0.9958534,2.1234102e-05,2000
270,270,270,Stijn,Dekeyser,"GreaterEuropean,WestEuropean,Germanic",4.9519218e-05,4.2800908e-05,0.0003541795,8.3593935e-05,7.639428e-05,0.004189193,0.0031106065,0.03071316,0.0010453464,0.9444112,0.00024673104,0.0026623176,0.013014938,2000
271,271,271,Jan,Hidders,"GreaterEuropean,British",0.004814658,0.006782501,0.01388626,0.0038515572,0.0025953546,0.6747888,0.032908153,0.039299868,0.022528375,0.0957414,0.026489757,0.009964821,0.0663486,2000
272,272,272,Jan,Paredaens,"GreaterEuropean,WestEuropean,Germanic",0.00289197,0.009775886,0.034828845,0.0052949544,0.014952455,0.08318661,0.13792777,0.084060974,0.041126326,0.35651752,0.11232456,0.049958058,0.06715401,2000
273,273,273,Roel,Vercammen,"GreaterEuropean,British",0.0031840238,0.0053212023,0.013104816,0.0046209125,0.0012298295,0.60239136,0.005063808,0.034189068,0.19486946,0.021403002,0.046622057,0.05035103,0.017649489,2000
274,274,274,Angela,Bonifati,"GreaterEuropean,WestEuropean,Italian",0.0018978959,0.0014471067,0.008384669,0.11041563,0.012250384,0.054147165,0.0022805582,0.008992663,0.026151318,0.0057357755,0.08775443,0.6757454,0.0047969255,2000
275,275,275,Elaine,Chang,"Asian,GreaterEastAsian,EastAsian",0.96205735,0.00088901195,0.00016831479,0.0006073058,0.00030172014,0.014416664,0.00392812,0.0011475144,0.0116425315,0.00078597135,0.0024938867,0.000751188,0.0008103842,2000
276,276,276,Terence,Ho,"Asian,GreaterEastAsian,EastAsian",0.8787205,0.010619886,0.0003869978,0.001475291,0.00016972965,0.089994185,0.0025381602,0.0022210213,0.0032456631,0.00028310687,0.0060340553,0.0029476315,0.0013637894,2000
277,277,277,Laks,Lakshmanan,"Asian,IndianSubContinent",0.0025886474,0.00055091735,0.48022825,0.0014867175,0.22723286,0.07049939,0.076376215,0.016336147,0.002119516,0.002783925,0.0068522017,0.0012535593,0.11169162,2000
278,278,278,Rada,Chirkova,"GreaterEuropean,EastEuropean",0.0013097831,0.0012212376,0.00089597877,0.0007724822,0.008258498,0.013942145,0.9066757,0.0456522,0.0024639687,0.002509093,0.00596264,0.0068229106,0.0035133627,2000
279,279,279,Michael,Genesereth,"GreaterEuropean,British",0.02904267,0.005567567,0.008306798,0.014684794,0.0026323476,0.40906152,0.030163513,0.11267426,0.032963168,0.1910004,0.02621275,0.037124842,0.10056536,2000
280,280,280,Slawomir,Staworko,"GreaterEuropean,British",0.021150112,0.005644447,0.003212311,0.3130237,0.01836272,0.46302345,0.049898166,0.0346571,0.022277677,0.008468379,0.028990157,0.013120667,0.0181711,2000
281,281,281,Jan,Chomicki,"GreaterEuropean,EastEuropean",0.081850305,0.035882,0.0146325575,0.014794266,0.0045552645,0.30350024,0.4069702,0.062000465,0.013887297,0.019446936,0.009232633,0.025947182,0.007300732,2000
282,282,282,Gennady,Berman,"GreaterEuropean,Jewish",0.0028659822,0.002216613,0.0031328043,0.0036794362,0.002242917,0.19285606,0.05720149,0.5355093,0.038918603,0.113256305,0.030422717,0.012210459,0.0054872786,2000
283,283,283,Vyacheslav,Gorshkov,"GreaterEuropean,EastEuropean",6.839338e-05,0.0007564028,6.986095e-05,3.131373e-05,0.0021216027,0.0041948925,0.93319684,0.051995113,0.0013919849,0.003273513,0.0005952875,0.0012078588,0.0010970042,2000
284,284,284,Edward,MacKerrow,"GreaterEuropean,British",0.0031286406,0.0010946491,0.0033503403,0.0038853711,0.00050522934,0.93854076,0.0011066133,0.025933137,0.008826996,0.0032175016,0.0050260113,0.004518211,0.00086649717,2000
285,285,285,Xidi,Wang,"Asian,GreaterEastAsian,EastAsian",0.9467987,0.005794258,0.00037846452,0.00077337085,0.00042301716,0.010404625,0.01433882,0.0011077682,0.0011594911,0.003274546,0.0085687665,0.00061517797,0.0063630585,2000
286,286,286,Babajide,Afolabi,"GreaterAfrican,Africans",0.0012149203,0.0012126464,0.20966575,0.54117537,0.13705234,0.073513255,0.00012345322,0.0052881474,0.009747563,0.00050392386,0.0059581483,0.012306585,0.0022379481,2000
287,287,287,Odile,Thiery,"GreaterEuropean,WestEuropean,French",0.00027387837,0.00011170176,0.00037238948,0.0011219463,0.0007449608,0.01321524,0.0044945464,0.0022592777,0.91208684,0.0059593767,0.0028015831,0.05149638,0.00506186,2000
288,288,288,Sergiu,Chelcea,"GreaterEuropean,WestEuropean,Italian",0.00023314379,0.00026467445,0.00021790659,0.0028978267,0.0012324211,0.006837795,0.001410941,0.005146447,0.005412537,0.0033267327,0.037814885,0.93158895,0.0036156692,2000
289,289,289,Alzennyr,Silva,"GreaterEuropean,WestEuropean,Hispanic",0.0015948411,0.013042334,0.016076952,0.061255597,0.06155579,0.0476675,0.04420353,0.0695563,0.059803963,0.009606682,0.531375,0.08295465,0.0013068557,2000
290,290,290,Yves,Lechevallier,"GreaterEuropean,WestEuropean,French",0.0008595553,0.00094489026,0.0012107744,0.0023681025,0.00080934976,0.019036444,0.006475218,0.029988578,0.89861876,0.009889855,0.013560212,0.011715163,0.004523063,2000
291,291,291,Doru,Tanasa,"Asian,GreaterEastAsian,Japanese",0.0027766684,0.9818315,0.0009858909,0.0020283605,0.00030641805,0.0025199747,0.00045954908,0.0025225764,0.0017295055,0.00030510646,0.0015837563,0.0028221798,0.00012861071,2000
292,292,292,Brigitte,Trousse,"GreaterEuropean,WestEuropean,French",0.00089593104,0.00036383615,0.00066080334,0.00060071255,0.00079666526,0.06870449,0.0029192877,0.0069731576,0.75484294,0.023238843,0.0074684704,0.09671992,0.0358151,2000
293,293,293,Andrei,Arion,"GreaterEuropean,EastEuropean",0.0035904641,0.033926476,0.0076043564,0.012609931,0.032807052,0.26931766,0.30292463,0.17400968,0.04099432,0.007676785,0.0827854,0.020483436,0.011269858,2000
294,294,294,Angela,Bonifati,"GreaterEuropean,WestEuropean,Italian",0.0018978959,0.0014471067,0.008384669,0.11041563,0.012250384,0.054147165,0.0022805582,0.008992663,0.026151318,0.0057357755,0.08775443,0.6757454,0.0047969255,2000
295,295,295,Ioana,Manolescu,"GreaterEuropean,WestEuropean,French",0.0025517053,0.0028597089,0.0014967392,0.0049818447,0.006870144,0.033612274,0.017713614,0.037359398,0.44183594,0.0036409113,0.19346763,0.25189877,0.0017111272,2000
296,296,296,Andrea,Pugliese,"GreaterEuropean,WestEuropean,Italian",0.0019642077,0.001180076,0.00076966436,0.0005729159,0.00049430685,0.08653527,0.0011969175,0.0035945573,0.0053682216,0.004988981,0.009218874,0.8657404,0.018375633,2000
297,297,297,Marshall,Spight,"GreaterEuropean,British",0.0022975367,0.007552313,0.0039131497,0.002690424,0.00067917677,0.879729,0.0012998346,0.06350758,0.009883515,0.004209059,0.012094849,0.01097684,0.0011668577,2000
298,298,298,Vadim,Tropashko,"GreaterEuropean,EastEuropean",0.00010018553,9.053278e-05,0.00011779616,0.00016846573,0.013381703,0.011197948,0.9245205,0.04295187,0.0052885576,0.0005860874,0.00021762469,0.001158929,0.0002198532,2000
299,299,299,Loreto,Bravo,"GreaterEuropean,WestEuropean,Italian",0.0013685125,0.0051830625,0.00089677377,0.0014632681,0.00061281055,0.014348251,0.003656571,0.019278867,0.0033221857,0.0070388247,0.18859254,0.7504107,0.003827751,2000
300,300,300,Leopoldo,Bertossi,"GreaterEuropean,WestEuropean,Italian",0.00013605817,0.0012014623,0.00023500226,0.0013479333,0.0012410906,0.004572783,0.0021329762,0.0361649,0.0056983638,0.008914642,0.17546782,0.7618167,0.0010702237,2000
301,301,301,Jorge,Perez,"GreaterEuropean,WestEuropean,Hispanic",0.00012393112,0.0032599869,0.00012917511,0.0003994347,0.0003324362,0.0020576066,0.00060006476,0.0020662884,0.013441588,0.00066686986,0.9698076,0.0059911213,0.0011238635,2000
302,302,302,Marcelo,Arenas,"GreaterEuropean,WestEuropean,Hispanic",0.00015098829,0.0061988872,0.00028408668,0.00095065654,0.00068374426,0.0007489372,0.000110639245,0.004855319,0.0009834487,0.0009666979,0.95405567,0.029904742,0.00010613054,2000
303,303,303,Claudio,Gutierrez,"GreaterEuropean,WestEuropean,Hispanic",0.000736467,0.0044891997,0.0004661587,0.00079043634,0.0002788633,0.006059749,0.0007752189,0.010622804,0.049858246,0.0031643696,0.48258933,0.43994015,0.0002290957,2000
304,304,304,Lyublena,Antova,"GreaterEuropean,EastEuropean",8.272814e-05,0.00036946675,0.000118903554,6.872408e-05,0.0067447885,0.0020049023,0.9560222,0.028865846,0.00058914156,0.00045738107,0.0011731746,0.0025944486,0.0009083582,2000
305,305,305,Christoph,Koch,"GreaterEuropean,WestEuropean,Germanic",0.003355164,0.00051673973,0.0028224983,0.002766394,0.0006032972,0.017765194,0.18101993,0.04600656,0.004131538,0.7269638,0.0024344153,0.0025160841,0.009098381,2000
306,306,306,Dan,Olteanu,"GreaterEuropean,British",0.0190684,0.025138801,0.019109186,0.029985473,0.03508666,0.2839101,0.00997472,0.044419136,0.13719386,0.049427632,0.057888087,0.111744486,0.17705338,2000
307,307,307,E.,Jimenez-Ruiz,"GreaterEuropean,WestEuropean,Hispanic",0.005027019,0.10039338,0.00260503,0.12187436,0.022912418,0.09151009,0.0034584908,0.058850624,0.090145856,0.008193523,0.4763982,0.016647339,0.0019837369,2000
308,308,308,R.,Berlanga,"Asian,IndianSubContinent",0.0010767053,0.0006752819,0.784387,0.019006435,0.003066267,0.100864686,0.0014447689,0.010646786,0.007926566,0.0009691637,0.016219877,0.053191226,0.00052528904,2000
309,309,309,I.,Sanz,"GreaterEuropean,EastEuropean",0.006722611,0.0130106695,0.106803074,0.013875201,0.068711,0.058212593,0.27147135,0.07095479,0.033456564,0.072596215,0.20253822,0.055192657,0.026455054,2000
310,310,310,R.,McClatchey,"GreaterEuropean,British",0.0033690778,0.0020044125,0.0030112416,0.0005078336,0.00010391533,0.9445984,0.00019893877,0.007733372,0.013425743,0.00013767305,0.0056747124,0.018956956,0.0002776951,2000
311,311,311,R.,Danger,"GreaterEuropean,British",0.0014351181,0.0003330053,0.14176987,0.0014355335,0.00076002174,0.82412577,0.0003914537,0.010715873,0.0091759525,0.0019382772,0.0038524752,0.0034236356,0.0006429444,2000
312,312,312,D.,Manset,"Asian,IndianSubContinent",0.004532418,0.0009780374,0.61170495,0.0036855396,0.016219283,0.25580496,0.030575497,0.013178402,0.0263051,0.005471855,0.009599385,0.009348937,0.012595581,2000
313,313,313,J.,Paraire,"Asian,IndianSubContinent",0.006333899,0.003340601,0.56543165,0.00769561,0.0070096566,0.19923618,0.0003988099,0.005576141,0.061525717,0.0011250491,0.10154561,0.037324257,0.0034567274,2000
314,314,314,A.,Rios,"GreaterEuropean,British",0.013013133,0.0200932,0.19074517,0.011827686,0.019719489,0.32264486,0.0114011215,0.0868824,0.064745046,0.021739636,0.14048374,0.09232318,0.0043813647,2000
315,315,315,William,Gilreath,"GreaterEuropean,British",0.004794271,0.001367382,0.0028844317,0.003198797,0.00017885171,0.937711,0.0007472751,0.010569883,0.022487365,0.0018878665,0.004552653,0.008559931,0.0010604084,2000
316,316,316,Scot,Anderson,"GreaterEuropean,British",0.008994683,0.008215115,0.022024462,0.00904387,0.006624614,0.47928083,0.022189932,0.06872181,0.051039044,0.04380859,0.03176879,0.019076902,0.22921133,2000
317,317,317,Peter,Revesz,"GreaterEuropean,British",0.006544632,0.014149316,0.0050925915,0.0070466315,0.0053872624,0.41912377,0.02929819,0.09806004,0.039311934,0.060018573,0.16101016,0.02683967,0.12811726,2000
318,318,318,Ravindra,Guravannavar,"Asian,IndianSubContinent",0.00024460553,9.51876e-05,0.98293614,0.0008666322,0.0011626426,0.0019885018,0.00075704,0.00024359961,0.00063666195,0.000275949,0.010153107,0.0005755633,6.433005e-05,2000
319,319,319,S,Sudarshan,"Asian,IndianSubContinent",0.0039485907,0.0007318739,0.76582676,0.0021378477,0.10338124,0.07094208,0.0038412088,0.022020515,0.0023775029,0.0040376,0.014823104,0.0030865732,0.002845154,2000
320,320,320,Ajit,Diwan,"Asian,IndianSubContinent",0.0006992292,0.00037850149,0.8737774,0.010193454,0.070576206,0.03507161,0.0006261448,0.0026315877,0.0024494089,0.000670466,0.0019437089,0.0004268652,0.0005554225,2000
321,321,321,Ch.,Babu,"Asian,IndianSubContinent",0.002109478,0.00016927195,0.7145082,0.07008011,0.16556668,0.006623575,0.0006870738,0.027851641,0.006711616,0.002196467,0.0024657983,0.0004387349,0.0005913789,2000
322,322,322,Nilesh,Dalvi,"Asian,IndianSubContinent",0.0009874101,0.00064823247,0.8201757,0.030841371,0.049232766,0.06027307,0.00019104604,0.0069982647,0.0038730497,0.00041348475,0.009065453,0.012855003,0.0044450513,2000
323,323,323,Dan,Suciu,"Asian,GreaterEastAsian,EastAsian",0.8971588,0.003977281,0.004734539,0.017164174,0.0025906467,0.047989458,0.0028595843,0.0052279453,0.0029535892,0.0055203997,0.0071403002,0.0017738377,0.0009093648,2000
324,324,324,Vibhor,Rastogi,"Asian,IndianSubContinent",0.0031271204,0.0006837822,0.84393173,0.0098403245,0.027077416,0.023083664,0.0027719524,0.005868047,0.0038588166,0.002008011,0.034768697,0.028776845,0.014203634,2000
325,325,325,Dan,Suciu,"Asian,GreaterEastAsian,EastAsian",0.8971588,0.003977281,0.004734539,0.017164174,0.0025906467,0.047989458,0.0028595843,0.0052279453,0.0029535892,0.0055203997,0.0071403002,0.0017738377,0.0009093648,2000
326,326,326,Sungho,Hong,"Asian,GreaterEastAsian,EastAsian",0.9750691,0.0010725075,0.0019405512,0.0007212659,0.00014685786,0.014467154,0.00028912196,0.0005337613,0.001204498,0.00056507793,0.0023383498,0.000770542,0.00088127115,2000
327,327,327,James,Hamilton,"GreaterEuropean,British",0.006354942,0.002809996,0.003328175,0.0023021759,0.0007654627,0.93122077,0.001341433,0.016295543,0.021795489,0.00087096955,0.0062521137,0.0051466194,0.00151624,2000
328,328,328,Russell,Sears,"GreaterEuropean,British",0.03438094,0.009162281,0.0024575095,0.0015425897,0.00018569239,0.89430064,0.0047659497,0.02351424,0.0070528686,0.0056468574,0.0056840084,0.007177558,0.0041289246,2000
